Zip,Median,Mean,Pop
03883,"51,866","69,455",179
03884,"72,303","91,267","3,585"
03885,"106,572","122,575","6,336"
03886,"51,872","69,458","1,854"
03887,"57,598","67,326","1,827"
03890,"44,967","50,007",303
03894,"55,652","72,825","6,116"
03901,"61,513","67,714","6,373"
03902,"72,016","86,286","2,083"
03903,"66,854","89,730","5,952"
03904,"52,799","63,631","7,636"
03905,"54,048","64,496","1,902"
03906,"57,711","64,639","4,331"
03907,"57,542","71,288","1,223"
03908,"75,007","80,578","6,684"
03909,"61,753","77,941","10,093"
03910,"57,101","74,158",338
03911,"57,101","74,158",341
04001,"51,227","62,454","2,138"
04002,"62,908","67,672","6,280"
04003,"66,055","75,809",477
04005,"49,409","57,937","22,620"
04006,"61,583","78,343",124
04008,"63,192","68,092","2,498"
04009,"42,420","50,711","4,815"
04010,"42,439","55,342","1,248"
04011,"51,062","65,065","21,168"
04015,"51,656","54,366","3,501"
04017,"85,168","120,334",355
04019,"58,429","99,366",87
04020,"48,269","52,426","1,269"
04021,"85,168","120,334","5,589"
04022,"42,439","55,342","1,003"
04024,"52,059","58,563",529
04027,"56,227","59,965","5,085"
04029,"52,059","58,563","1,433"
04030,"60,288","64,959","1,836"
04032,"60,895","82,043","7,797"
04037,"37,578","47,999","3,373"
04038,"70,795","82,719","14,169"
04039,"67,751","75,773","6,428"
04040,"42,035","59,390","2,629"
04041,"40,694","53,327","1,415"
04042,"57,536","62,297","4,117"
04043,"73,978","90,301","10,482"
04046,"60,745","77,919","7,282"
04047,"48,269","52,426","1,580"
04048,"50,684","54,533","2,288"
04049,"56,924","62,757","3,355"
04050,"58,429","99,366",200
04051,"45,086","59,891",983
04055,"52,824","63,915","3,200"
04056,"51,227","62,454",209
04057,"42,420","50,711",63
04061,"60,288","64,959","2,665"
04062,"57,302","68,309","14,901"
04063,"31,529","42,364",399
04064,"40,589","52,077","8,455"
04066,"66,055","75,809",691
04068,"40,694","53,327","1,442"
04069,"65,117","70,252","1,435"
04071,"63,873","74,801","4,729"
04072,"42,759","46,958","12,787"
04073,"43,224","51,777","16,015"
04074,"77,285","95,129","16,813"
04076,"51,227","62,454","2,322"
04079,"63,939","74,123","4,065"
04083,"44,589","51,145","4,713"
04084,"70,905","73,031","7,754"
04085,"55,429","57,086","1,530"
04086,"63,864","75,742","9,097"
04087,"60,288","64,959","1,710"
04088,"45,086","59,891","1,417"
04090,"63,243","72,031","9,397"
04091,"52,059","58,563",759
04092,"46,303","60,730","16,124"
04093,"55,999","67,329","7,451"
04095,"51,217","62,419","1,129"
04096,"77,652","109,954","8,357"
04097,"70,858","101,181","3,268"
04101,"28,472","42,273","17,296"
04102,"50,475","62,791","16,875"
04103,"55,954","65,488","29,092"
04105,"88,841","121,369","10,276"
04106,"51,529","64,212","23,437"
04107,"81,192","123,633","9,083"
04108,"58,429","99,366",843
04109,"58,429","99,366",82
04110,"85,168","120,334","1,210"
04210,"42,117","55,830","23,191"
04217,"38,631","49,975","2,854"
04219,"43,994","52,567","1,469"
04220,"45,756","55,195","2,584"
04221,"41,350","48,315","1,220"
04222,"74,952","81,279","3,378"
04224,"41,466","48,372","2,960"
04227,"41,401","48,028",81
04228,"32,677","38,772",15
04231,"44,549","52,546",260
04234,"31,406","49,005",136
04236,"56,719","60,233","4,078"
04237,"39,861","52,721",251
04238,"48,258","56,934","1,054"
04239,"40,208","44,444","4,980"
04240,"37,562","47,465","35,686"
04250,"42,531","55,021","4,037"
04252,"45,635","51,141","5,045"
04253,"41,833","57,404","2,106"
04254,"32,677","38,772","3,213"
04255,"44,549","52,546",783
04256,"57,461","62,178","3,154"
04257,"33,194","43,931","2,959"
04258,"57,465","62,145","2,250"
04259,"50,327","64,094","2,969"
04260,"65,117","70,252","4,816"
04263,"51,429","58,227","2,002"
04265,"50,461","64,318",861
04267,"45,086","59,891",29
04268,"38,853","60,147","4,613"
04270,"43,171","49,862","5,520"
04271,"37,342","49,847",53
04274,"56,585","69,091","4,854"
04275,"33,194","43,931",504
04276,"31,579","41,316","6,472"
04280,"51,911","58,615","5,803"
04281,"37,342","49,847","4,737"
04282,"61,949","67,417","4,972"
04284,"54,239","69,824","1,078"
04285,"41,923","49,976",417
04286,"39,861","52,721",33
04287,"63,192","68,092","2,843"
04289,"41,071","47,668","1,731"
04290,"40,750","51,715","1,510"
04292,"40,750","51,715",858
04294,"31,670","49,011","4,074"
04330,"32,081","40,593","19,887"
04342,"43,799","57,895","1,624"
04343,"58,066","66,948",42
04344,"51,168","57,911","2,794"
04345,"50,261","59,338","11,505"
04346,"49,682","56,633","1,910"
04347,"59,500","88,317","2,451"
04349,"54,204","69,799","1,056"
04350,"61,100","67,899","3,081"
04351,"61,472","82,243","2,464"
04352,"51,583","67,916","1,521"
04354,"50,893","52,663","1,221"
04355,"62,935","68,500","2,354"
04357,"55,917","53,871","3,284"
04358,"53,673","66,846","4,052"
04359,"55,217","63,759",210
04360,"51,583","67,916",517
04363,"44,747","58,015","2,206"
04364,"58,066","66,948","6,167"
04401,"44,997","58,452","41,557"
04406,"28,902","39,087",717
04408,"44,615","54,674",178
04410,"42,664","48,946","1,186"
04411,"45,369","47,777","1,243"
04412,"49,913","59,916","8,982"
04413,"31,898","39,776",195
04414,"34,718","43,182","1,186"
04415,"33,696","41,510",293
04416,"49,035","50,644","5,447"
04417,"37,226","45,620",365
04418,"41,148","49,480","1,660"
04419,"48,530","51,805","2,415"
04421,"47,431","69,386","1,342"
04422,"47,250","48,514","1,399"
04424,"32,989","41,545",836
04426,"41,447","46,722","4,698"
04427,"47,250","48,514","2,491"
04428,"49,503","62,019","2,795"
04429,"53,791","66,047","4,216"
04430,"34,041","43,392","1,841"
04431,"46,143","59,269",52
04434,"48,852","57,146","1,012"
04435,"41,490","46,670",996
04438,"44,347","52,856","1,040"
04441,"40,821","48,828","1,798"
04442,"40,809","48,387",82
04443,"30,331","42,297","2,492"
04444,"80,066","86,767","7,727"
04448,"32,758","40,377","1,516"
04449,"42,664","48,946","1,343"
04450,"57,280","78,506","1,190"
04451,"28,899","38,279",311
04453,"39,225","46,623",816
04454,"31,898","39,776",96
04455,"37,226","45,620",846
04456,"52,302","56,344","2,171"
04457,"32,548","41,371","6,061"
04459,"26,576","35,567",918
04460,"41,401","48,357","1,565"
04461,"45,369","47,777","2,949"
04462,"35,908","44,158","5,559"
04463,"31,016","37,515","2,868"
04464,"29,724","39,369",690
04468,"34,495","44,316","9,658"
04469,"27,663","52,647","2,011"
04471,"36,306","46,922",556
04472,"46,143","59,269","2,076"
04473,"37,175","56,236","7,103"
04474,"68,135","71,918","3,526"
04475,"42,045","50,363",509
04476,"47,431","69,386","1,341"
04478,"33,194","37,527",296
04479,"31,206","44,304","1,270"
04481,"31,005","37,498",563
04485,"29,708","39,349",183
04487,"25,492","34,302",881
04488,"48,852","57,146",980
04489,"41,458","51,207",201
04490,"31,898","39,776",254
04491,"31,898","39,776",147
04492,"31,898","39,776",173
04493,"44,092","54,348","1,907"
04495,"37,226","45,620",420
04496,"50,596","58,168","3,603"
04497,"34,942","45,331",452
04530,"45,563","53,868","11,539"
04535,"55,809","67,856",676
04537,"51,374","59,203","1,875"
04538,"46,250","74,216","2,226"
04539,"52,873","83,281","1,014"
04541,"52,873","83,281",92
04543,"47,692","57,506","2,048"
04544,"51,390","59,155",760
04547,"47,727","59,364","1,204"
04548,"55,645","63,481","1,019"
04551,"52,873","83,281",782
04553,"55,809","67,856","1,742"
04554,"52,873","83,281",745
04555,"47,692","57,506","1,607"
04556,"55,809","67,856","1,089"
04558,"52,873","83,281",265
04562,"53,617","65,431","2,102"
04563,"47,727","59,364","1,342"
04564,"52,873","83,281",534
04568,"52,019","66,709",509
04570,"46,250","74,216",3
04571,"51,390","59,155",329
04572,"42,201","56,054","4,915"
04573,"52,019","66,709",387
04574,"50,409","56,742","1,328"
04575,"46,250","74,216",105
04576,"46,250","74,216",681
04578,"43,799","57,895","4,350"
04579,"55,645","63,481","2,811"
04605,"49,144","61,412","11,211"
04606,"37,604","46,270","1,214"
04607,"44,532","55,903","1,220"
04609,"64,057","76,141","4,800"
04611,"37,332","45,709",618
04612,"39,300","51,620",590
04613,"44,531","55,917",202
04614,"47,008","65,669","2,281"
04616,"44,434","65,556",842
04617,"44,434","65,556",799
04619,"31,215","41,556","3,445"
04622,"33,452","41,585","1,295"
04623,"37,570","46,225","1,046"
04624,"44,531","55,917",331
04625,"35,438","53,596",54
04626,"30,978","45,786",623
04627,"40,000","52,872","1,487"
04628,"35,614","46,612",707
04629,"47,008","65,669",110
04630,"39,058","49,424","1,314"
04631,"30,600","43,614","1,638"
04634,"43,550","52,423","1,754"
04635,"39,300","51,620",38
04637,"31,898","39,776",191
04640,"48,344","59,519","1,970"
04642,"44,434","65,556",105
04643,"37,604","46,270",919
04644,"64,057","76,141",9
04645,"46,141","59,175",79
04646,"35,438","53,596",75
04648,"37,332","45,709",579
04649,"37,332","45,709","1,407"
04650,"40,000","52,872",268
04652,"31,038","45,797","2,011"
04653,"39,300","51,620",533
04654,"34,699","43,509","3,525"
04655,"39,083","49,456","1,160"
04657,"37,015","46,861",330
04658,"33,186","41,272","1,277"
04660,"54,464","66,385","1,261"
04662,"54,464","66,385",514
04664,"43,253","51,800","1,187"
04666,"37,015","46,861","1,201"
04667,"31,185","35,896","1,489"
04668,"38,441","44,780","1,721"
04669,"44,531","55,917",200
04671,"31,185","35,918",528
04673,"44,434","65,556",93
04674,"39,300","51,620",404
04675,"54,464","66,385",321
04676,"44,446","65,571","1,015"
04677,"43,250","51,790",289
04679,"35,476","53,622","1,969"
04680,"33,186","41,272","1,127"
04681,"40,000","52,872","1,151"
04683,"40,000","52,872",116
04684,"47,008","65,669","1,358"
04685,"39,300","51,620",328
04686,"31,898","39,776",116
04691,"37,015","46,861",403
04693,"44,531","55,917",984
04694,"44,525","51,767","2,582"
04730,"33,192","42,343","10,045"
04732,"35,849","45,576","1,863"
04733,"36,063","46,771",253
04734,"36,605","44,926",863
04735,"34,755","41,590",618
04736,"40,233","52,052","10,145"
04739,"34,183","42,788","1,040"
04740,"34,944","46,192","1,249"
04741,"34,119","42,696",4
04742,"34,944","46,192","3,582"
04743,"38,732","48,454","4,803"
04745,"41,148","46,222","1,219"
04746,"30,475","43,562",521
04747,"37,230","44,419","1,282"
04750,"32,583","40,084","2,675"
04756,"34,302","45,763","3,688"
04757,"47,621","60,097","2,823"
04758,"36,736","45,162","1,477"
04760,"34,755","41,590",788
04761,"36,284","45,435",529
04762,"36,667","46,387",622
04763,"36,284","45,435",717
04764,"34,755","41,590",56
04765,"33,419","45,095","1,407"
04766,"35,676","43,864",434
04768,"35,852","45,583",395
04769,"36,799","47,489","9,501"
04772,"40,971","46,229",836
04773,"34,324","45,769",848
04774,"34,119","42,696",857
04776,"37,129","44,693","1,056"
04777,"33,375","45,103",430
04779,"36,667","46,387",362
04780,"36,684","44,919",795
04781,"34,119","42,696",582
04783,"36,667","46,387",476
04785,"31,293","43,935","3,028"
04786,"35,676","43,864","1,877"
04787,"36,736","45,162",559
04841,"30,461","41,099","7,607"
04843,"44,251","71,266","5,256"
04847,"50,409","56,742","1,310"
04848,"48,538","62,607",600
04849,"48,538","62,607","3,373"
04851,"46,141","59,175",51
04852,"52,873","83,281",75
04853,"46,141","59,175",380
04854,"48,707","64,193","1,601"
04855,"39,777","52,632",331
04856,"69,554","85,391","3,206"
04858,"48,707","64,193","1,373"
04859,"40,295","53,303",724
04860,"39,777","52,632","1,573"
04861,"51,006","56,615","3,732"
04862,"50,409","56,742","3,496"
04863,"46,141","59,175","1,231"
04864,"51,006","56,615","3,793"
04901,"41,373","52,371","25,900"
04910,"51,488","64,990","1,946"
04911,"36,555","45,281","2,135"
04912,"33,848","40,412",873
04915,"39,499","50,227","8,468"
04917,"56,379","71,470","2,528"
04918,"56,379","71,470",448
04920,"32,343","40,803","1,808"
04921,"38,687","51,229","1,505"
04922,"35,360","44,532","1,142"
04923,"41,800","47,211",506
04924,"43,807","51,617","2,026"
04925,"33,194","37,527",110
04926,"53,673","66,846",55
04927,"34,338","43,738","3,340"
04928,"36,417","49,142","2,144"
04929,"36,984","45,342",778
04930,"37,600","44,176","4,275"
04932,"47,500","59,508","1,065"
04933,"35,104","43,986",7
04936,"37,237","42,584",234
04937,"46,685","54,205","6,477"
04938,"38,553","50,518","9,200"
04939,"41,490","46,670",986
04940,"37,989","50,873",115
04941,"42,859","50,311","1,646"
04942,"33,171","40,402","1,324"
04943,"32,136","44,482","1,827"
04944,"46,685","54,205",42
04945,"3,738","4,226",119
04949,"37,682","48,795",927
04950,"35,270","55,885","4,523"
04951,"38,687","51,229",888
04952,"37,682","48,795","1,595"
04953,"35,113","43,997","3,007"
04955,"40,305","48,744","1,262"
04956,"42,431","47,773",725
04957,"42,009","55,176","4,135"
04958,"34,788","43,060","1,905"
04961,"35,321","42,839","1,031"
04962,"50,389","59,546",141
04963,"47,082","67,134","6,929"
04964,"45,369","56,479",155
04965,"36,984","45,342","1,940"
04966,"42,237","49,489","1,664"
04967,"40,015","51,461","4,252"
04969,"47,500","59,508","1,254"
04970,"47,160","58,615","1,391"
04971,"41,800","47,211","1,831"
04973,"37,682","48,795","1,174"
04974,"44,347","52,856","2,628"
04975,"46,685","54,205",55
04976,"32,826","46,179","10,020"
04978,"42,838","51,595",734
04979,"31,340","42,540",964
04981,"44,347","52,856","2,134"
04982,"37,237","42,584",660
04983,"31,691","35,681","1,257"
04984,"42,959","48,368",529
04985,"33,194","37,527",90
04986,"36,570","46,760","1,485"
04987,"35,360","44,532",971
04988,"35,623","44,865","1,906"
04989,"50,389","59,546","3,905"
04992,"37,792","51,054",84
05001,"50,513","63,764","9,123"
05031,"56,378","69,425",218
05032,"47,983","57,408","2,664"
05033,"46,075","57,546","2,744"
05034,"61,010","80,476",310
05035,"58,256","77,088",638
05036,"50,640","61,616","1,037"
05037,"58,256","77,088",560
05038,"49,363","62,717","1,230"
05039,"48,125","56,371","1,110"
05040,"47,602","57,110",471
05041,"49,226","61,697",354
05042,"48,983","62,169",605
05043,"69,667","81,975",937
05045,"57,135","67,406","1,758"
05046,"49,402","62,498","1,139"
05048,"62,212","79,164","2,429"
05050,"61,786","72,232",146
05051,"48,009","59,646","1,549"
05052,"62,212","79,164",348
05053,"56,378","69,425",332
05055,"86,458","106,286","3,363"
05056,"58,256","77,088",567
05058,"64,997","76,546",346
05059,"52,356","90,187",874
05060,"49,700","61,473","4,415"
05061,"49,230","61,730","1,679"
05062,"58,256","77,088",702
05065,"56,378","69,425","1,064"
05067,"56,378","69,425",258
05068,"40,141","53,444","3,125"
05069,"48,772","61,873",555
05070,"49,363","62,717",484
05071,"72,355","93,852",324
05072,"49,363","62,717",526
05075,"68,061","80,452","1,113"
05076,"48,125","56,371",412
05077,"49,363","62,717","1,215"
05079,"49,363","62,717",730
05081,"48,009","59,646",550
05083,"53,668","63,376",151
05084,"53,068","71,594",140
05086,"49,442","57,194",793
05089,"48,659","60,022","4,979"
05091,"72,113","93,715","3,288"
05101,"37,968","55,254","4,643"
05141,"50,602","72,758",112
05142,"48,274","53,754",680
05143,"45,893","62,960","4,343"
05146,"49,816","71,921",750
05148,"50,715","59,601","1,140"
05149,"46,105","60,482","2,092"
05150,"39,984","52,872",831
05151,"59,811","71,307","1,553"
05152,"60,370","79,468",448
05153,"48,274","53,754",687
05154,"52,404","74,678",661
05155,"49,285","57,966",828
05156,"41,948","54,867","9,226"
05158,"50,617","63,222","1,049"
05161,"44,840","61,816",552
05201,"42,005","57,108","14,851"
05250,"48,886","67,056","3,408"
05251,"66,367","93,556","1,350"
05252,"52,375","61,160",274
05253,"66,266","93,261",685
05254,"56,793","82,695",273
05255,"56,809","82,713","4,121"
05257,"50,151","66,295","2,718"
05260,"51,434","59,060",459
05261,"51,434","59,060","2,738"
05262,"57,352","67,729","2,547"
05301,"44,422","58,122","16,820"
05340,"60,370","79,468",763
05341,"52,589","72,213",407
05342,"51,123","70,084",581
05343,"45,185","53,921",917
05345,"60,935","71,338","2,119"
05346,"52,798","64,362","5,184"
05350,"52,375","61,160",763
05352,"52,375","61,160",824
05353,"49,816","71,921","1,072"
05354,"58,968","68,010","2,210"
05355,"41,836","58,975",813
05356,"52,589","72,213",717
05358,"40,000","74,759",148
05359,"49,199","69,526",594
05360,"41,849","58,955",251
05361,"55,761","68,135",947
05362,"64,643","71,143",127
05363,"52,039","64,012","2,021"
05401,"38,543","54,063","28,185"
05403,"72,279","81,120","17,593"
05404,"42,911","54,044","7,240"
05405,"54,637","117,088","4,406"
05408,"57,785","66,280","10,114"
05439,"53,438","63,206","1,734"
05440,"51,475","58,735","1,998"
05441,"54,231","62,170",958
05442,"48,831","53,890",339
05443,"54,791","65,294","6,656"
05444,"65,586","73,916","1,714"
05445,"92,431","150,801","3,754"
05446,"63,458","74,077","15,373"
05447,"48,517","53,693",79
05448,"60,979","69,886","1,134"
05450,"49,027","55,269","4,977"
05452,"72,871","83,686","19,710"
05454,"69,359","78,668","4,447"
05455,"54,231","62,170","1,080"
05456,"63,438","74,982","1,277"
05457,"50,268","60,805","1,617"
05458,"64,727","80,819","2,044"
05459,"50,273","60,827","2,156"
05461,"71,881","86,861","4,542"
05462,"65,450","72,486","1,938"
05463,"51,475","58,735",471
05464,"62,244","68,861","3,008"
05465,"87,127","92,895","5,355"
05468,"66,199","70,944","12,942"
05471,"37,812","46,301",896
05472,"65,164","77,001","1,643"
05473,"65,521","75,333","1,413"
05474,"51,475","58,735",803
05476,"39,921","47,659","3,183"
05477,"75,916","84,202","4,397"
05478,"55,763","62,399","14,449"
05482,"84,405","127,645","7,198"
05483,"50,733","60,941","1,303"
05485,"50,273","60,827",93
05486,"64,727","80,819","1,654"
05487,"68,025","75,666","1,498"
05488,"53,652","61,857","7,690"
05489,"82,263","90,674","3,174"
05491,"59,347","67,807","5,909"
05492,"48,831","53,890",682
05494,"82,210","90,650","1,767"
05495,"72,348","92,249","9,341"
05602,"54,524","66,463","11,916"
05640,"58,393","67,596",161
05641,"50,043","60,012","17,169"
05647,"53,706","66,640","1,141"
05648,"58,393","67,596",423
05649,"57,955","62,788",574
05650,"58,393","67,596","1,123"
05651,"61,402","77,424","1,546"
05652,"48,831","53,890",776
05653,"48,831","53,890",547
05654,"57,658","62,534",970
05655,"54,813","66,599","2,868"
05656,"28,409","40,503","3,508"
05657,"48,689","54,840",56
05658,"54,137","66,728","1,402"
05660,"64,531","75,392","1,660"
05661,"55,474","69,347","5,620"
05663,"56,102","61,240","6,773"
